user,deposit_attempts,sucess_deposit_attempts,num_cards,num_cards_success,first_deposit,last_deposit,deposit_sucess_ratio,deposit_time_delta,signup_time_delta,calls,docs_uploaded,docs_approved,approval_rate,sales_view,conversion_owner,sales_agent,account_create_on_date,country_name,tag,channel,ava_business,profile_state,num_closed_trade
14540760,1,1,1,1,53:29.7,53:29.7,1,0,0,6,3,2,0.666666667,0,AvaFX Customer Service,0,46:30.1,Colombia,172372,Affiliates,Latam,PROFILE_STATE_FULL,240
14925228,5,5,1,1,17:29.5,16:02.8,1,150,0,1,3,2,0.666666667,0,AvaFX Customer Service,0,11:03.8,Serbia,asforex,Affiliates,English,PROFILE_STATE_FULL,362
15680967,3,2,1,1,51:50.6,15:50.2,0.666666667,0,1,6,3,3,1,1,Jacob Hannah,1,34:55.3,Bahrain,191716,Affiliates,Arabic,PROFILE_STATE_FULL,159
15435523,2,1,1,1,50:00.1,50:00.1,0.5,0,2,2,3,2,0.666666667,1,Danail Panov,1,43:07.0,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,258
14409266,23,16,2,2,09:32.0,31:44.2,0.695652174,273,67,0,6,5,0.833333333,0,Murad Hazan,1,25:47.9,United Arab Emirates,139095,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,1526
15070897,49,43,8,7,15:58.3,17:34.8,0.87755102,97,1,2,6,3,0.5,1,AD Unassigned,0,09:53.8,United Arab Emirates,168590,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,1388
15582711,2,2,1,1,00:13.3,18:01.8,1,1,0,2,5,2,0.4,1,Pamela Petkova,1,10:40.8,Netherlands,fusionpartners_google_nl_search_nonbrand,SEM,English,PROFILE_STATE_FULL,94
15763937,4,1,1,1,07:46.3,07:46.3,0.25,0,0,3,2,2,1,0,Pelin YenerSales,1,34:23.6,Turkey,189914,Affiliates,English,PROFILE_STATE_FULL,3
15561577,1,1,1,1,53:01.5,53:01.5,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,24:36.4,United Arab Emirates,188233,Affiliates,Arabic,PROFILE_STATE_FULL,32
15327177,1,1,1,1,57:49.2,57:49.2,1,0,0,2,5,2,0.4,0,AvaFX Customer Service,0,50:06.0,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,35
14118135,26,19,5,4,54:17.1,43:07.3,0.730769231,209,255,6,3,2,0.666666667,1,AD Unassigned,0,07:22.1,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_FULL,207
15440975,5,1,3,1,55:01.7,55:01.7,0.2,0,13,3,3,2,0.666666667,1,Milan Thomas,1,47:01.0,South Africa,raw,Affiliates,South Africa,PROFILE_STATE_FULL,0
14630375,1,1,1,1,20:34.1,20:34.1,1,0,0,0,0,0,0,1,AvaFX Customer Service,0,06:07.8,South Africa,2218,Affiliates,South Africa,PROFILE_STATE_LIMITED,3
14979871,4,3,2,2,06:34.9,18:13.2,0.75,62,19,0,7,3,0.428571429,1,Emil Krastev,1,43:20.1,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,43
13483853,2,1,1,1,23:32.8,23:32.8,0.5,0,475,10,2,2,1,1,Giuseppe Moscato,1,04:00.6,Italy,equation_it_search_brand,SEM,Italian,PROFILE_STATE_FULL,673
15604735,2,2,1,1,51:58.7,51:07.5,1,5,11,2,4,2,0.5,1,Anton Yordanov,1,18:51.1,Mexico,86776,SEO,Latam,PROFILE_STATE_FULL,40
14606734,1,1,1,1,10:07.0,10:07.0,1,0,81,3,3,3,1,1,AD Unassigned,0,53:42.4,Mexico,185091,Affiliates,Latam,PROFILE_STATE_FULL,0
14898195,1,1,1,1,04:26.2,04:26.2,1,0,19,1,2,2,1,0,AvaFX Customer Service,0,12:00.9,South Africa,185957,Affiliates,South Africa,PROFILE_STATE_FULL,3
14577689,5,5,4,4,06:15.2,10:45.5,1,182,25,6,3,2,0.666666667,1,Hazem Habeballah,1,16:45.3,United Arab Emirates,176425,Affiliates,Arabic,PROFILE_STATE_FULL,900
14601543,1,1,1,1,42:01.3,42:01.3,1,0,1,1,5,2,0.4,1,AD Unassigned,0,17:28.2,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,15
14830794,4,2,1,1,31:58.9,38:44.8,0.5,0,0,0,1,1,1,1,AvaFX Customer Service,0,24:40.9,Ecuador,86776,SEO,Latam,PROFILE_STATE_BLACKLIST,7
14616367,1,1,1,1,08:03.6,08:03.6,1,0,0,2,2,2,1,0,AvaFX Customer Service,0,25:49.7,Panama,112332,Affiliates,Latam,PROFILE_STATE_FULL,84
14526493,1,1,1,1,35:54.1,35:54.1,1,0,7,2,4,2,0.5,0,AvaFX Customer Service,0,54:40.3,Italy,174860,Affiliates,Ext. Milano,PROFILE_STATE_FULL,115
14870744,1,1,1,1,32:32.9,32:32.9,1,0,0,0,0,0,0,1,AD Unassigned,0,13:30.8,Gambia,avafx,Default,English,PROFILE_STATE_LIMITED,10
14585996,2,2,2,2,41:37.4,11:20.6,1,12,3,2,2,2,1,1,Jacob Hannah,1,25:25.9,United Arab Emirates,112588,Affiliates,Arabic,PROFILE_STATE_FULL,151
14803576,3,3,1,1,31:15.8,51:46.9,1,14,7,3,5,2,0.4,1,Jacob Hannah,1,16:36.9,Iraq,135210,Affiliates,Arabic,PROFILE_STATE_FULL,115
14720237,1,1,1,1,15:20.7,15:20.7,1,0,0,0,2,2,1,1,AvaFX Customer Service,0,07:05.8,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,1
14455191,1,1,1,1,20:25.0,20:25.0,1,0,89,5,3,2,0.666666667,1,Hank Kaboub,1,49:10.4,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,55
14596511,1,1,1,1,51:18.5,51:18.5,1,0,0,0,2,1,0.5,1,AD Unassigned,0,22:12.8,South Africa,fusionpartners_google_za_search_brand,SEM,South Africa,PROFILE_STATE_LIMITED,0
15663797,2,1,1,1,10:46.5,10:46.5,0.5,0,0,1,2,2,1,0,AvaFX Customer Service,0,38:02.6,United Kingdom,68844,Affiliates,United Kingdom,PROFILE_STATE_FULL,73
13482843,2,1,2,1,17:11.7,17:11.7,0.5,0,660,0,5,2,0.4,1,AD Unassigned,0,41:46.7,South Africa,159847,Media Buying,South Africa,PROFILE_STATE_FULL,0
15688077,2,1,1,1,04:11.5,04:11.5,0.5,0,0,0,3,2,0.666666667,0,AvaFX Customer Service,0,49:37.5,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,77
1021563,11,3,3,1,06:51.0,42:54.9,0.272727273,26,2883,3,4,2,0.5,1,Hazem Habeballah,1,13:33.0,Iraq,AVAFX,Default,Arabic,PROFILE_STATE_FULL,668
13022871,6,2,2,1,33:26.8,05:38.2,0.333333333,259,577,3,2,2,1,1,Stefanie Gougoudi,1,46:17.7,Botswana,159847,Media Buying,English,PROFILE_STATE_FULL,60
15534851,7,7,1,1,02:48.1,40:00.5,1,39,0,3,2,2,1,0,AvaFX Customer Service,0,25:06.0,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,191
15693300,1,1,1,1,06:39.8,06:39.8,1,0,0,1,2,2,1,1,AvaFX Customer Service,0,29:43.0,Colombia,77129,Affiliates,Latam,PROFILE_STATE_FULL,1
15607656,1,1,1,1,29:06.1,29:06.1,1,0,1,1,2,2,1,0,AvaFX Customer Service,0,35:03.6,United Kingdom,68844,Affiliates,United Kingdom,PROFILE_STATE_FULL,39
12347514,1,1,1,1,15:46.8,15:46.8,1,0,934,1,9,3,0.333333333,1,AD Unassigned,0,55:22.6,Italy,uac_equation_it,SEM,Italian,PROFILE_STATE_FULL,0
14609746,4,4,1,1,18:24.7,07:56.2,1,184,4,5,8,2,0.25,1,Arina Knysh,1,18:50.7,Belarus,184619,Affiliates,Ext. Kazakhstan,PROFILE_STATE_FULL,1001
14906158,2,2,1,1,52:49.9,21:23.8,1,32,0,0,2,2,1,1,Lihnida Anastasova,1,53:00.8,South Africa,fusionpartners_google_za_display_new,SEM,South Africa,PROFILE_STATE_FULL,22
14819316,2,1,1,1,55:38.0,55:38.0,0.5,0,8,0,5,2,0.4,1,AvaFX Customer Service,0,40:49.7,United Kingdom,158155,Affiliates,United Kingdom,PROFILE_STATE_FULL,169
14396062,17,17,1,1,42:26.8,05:23.8,1,95,204,9,2,2,1,1,Hazem Habeballah,1,19:45.4,United Arab Emirates,uac_fusion_gcc_1,SEM,Arabic,PROFILE_STATE_FULL,1258
14583649,3,3,1,1,04:12.8,14:19.4,1,26,14,3,4,4,1,1,Hazem Habeballah,1,43:44.5,Palestine,avafx,Default,Arabic,PROFILE_STATE_FULL,574
14802571,1,1,1,1,59:48.3,59:48.3,1,0,0,0,0,0,0,1,AvaFX Customer Service,0,16:46.9,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_LIMITED,2
14556855,1,1,1,1,05:54.7,05:54.7,1,0,1,1,4,4,1,1,Jacob Hannah,1,24:17.3,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,80
14646464,1,1,1,1,08:47.2,08:47.2,1,0,0,1,3,0,0,1,David Slomczynski Sales,1,00:18.0,Mali,avafx,Default,French,PROFILE_STATE_LIMITED,68
14676444,9,2,4,1,39:41.0,52:39.3,0.222222222,27,39,0,3,3,1,1,AD Unassigned,0,58:49.6,India,37063,Affiliates,English,PROFILE_STATE_FULL,44
14322626,5,1,2,1,04:02.6,04:02.6,0.2,0,175,7,2,2,1,1,Anton Simeonov Todorov,1,55:42.9,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,74
15205633,3,1,1,1,25:58.6,25:58.6,0.333333333,0,1,3,2,2,1,1,Teddy Orenstein,1,17:06.4,Germany,112588,Affiliates,German,PROFILE_STATE_FULL,7
14514759,4,4,1,1,32:32.3,33:59.1,1,83,3,0,4,2,0.5,1,AD Unassigned,0,19:53.2,United Kingdom,uac_equation_uk,SEM,United Kingdom,PROFILE_STATE_FULL,90
14562118,3,1,1,1,49:46.4,49:46.4,0.333333333,0,58,2,2,2,1,1,Michel Cohen,1,00:04.0,France,167106,Affiliates,French,PROFILE_STATE_FULL,3
14713794,1,1,1,1,35:09.8,35:09.8,1,0,0,0,7,3,0.428571429,1,AvaFX Customer Service,0,20:30.6,Kenya,113841,Affiliates,English,PROFILE_STATE_FULL,12
14593726,5,3,3,2,06:57.1,09:12.9,0.6,78,2,3,2,2,1,1,Borislav Valeriev Hristov,1,41:20.9,Botswana,113841,Affiliates,English,PROFILE_STATE_FULL,117
14992019,11,5,1,1,52:46.4,33:58.4,0.454545455,75,0,2,8,2,0.25,1,AvaFX Customer Service,0,42:33.4,Ecuador,146929,Affiliates,Latam,PROFILE_STATE_FULL,351
15011197,2,2,1,1,52:48.5,07:50.0,1,1,0,0,2,2,1,0, ManualUnassigned,1,12:23.9,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,102
14932222,1,1,1,1,07:01.9,07:01.9,1,0,0,0,5,2,0.4,1,AvaFX Customer Service,0,31:47.0,Poland,188325,Affiliates,Ext. Poland,PROFILE_STATE_FULL,967
15211498,1,1,1,1,06:06.6,06:06.6,1,0,0,0,0,0,0,1,AvaFX Customer Service,0,02:42.5,"Macedonia, Republic of",fusionpartners_google_euavas_search_nonbrand,SEM,English,PROFILE_STATE_LIMITED,8
15376189,1,1,1,1,58:17.2,58:17.2,1,0,0,0,2,2,1,1,AvaFX Customer Service,0,34:31.3,Poland,188325,Affiliates,Ext. Poland,PROFILE_STATE_FULL,438
14518661,1,1,1,1,29:52.3,29:52.3,1,0,0,2,2,2,1,1,Dario Tache,1,48:13.2,Spain,65216,Media Buying,Spain,PROFILE_STATE_FULL,0
14511010,2,2,1,1,10:02.8,54:00.2,1,11,7,21,2,2,1,1,Jacob Hannah,1,43:30.6,United Arab Emirates,86776,SEO,Arabic,PROFILE_STATE_FULL,775
15420397,1,1,1,1,21:13.7,21:13.7,1,0,1,4,4,3,0.75,1,Dario Tache,1,38:13.5,Mexico,119844,Affiliates,Latam,PROFILE_STATE_FULL,36
14611764,1,1,1,1,17:06.9,17:06.9,1,0,240,2,3,2,0.666666667,1,Alev Nazli,1,49:43.7,South Africa,bing_za_search_brand,SEM,South Africa,PROFILE_STATE_FULL,42
15688961,1,1,1,1,46:20.7,46:20.7,1,0,0,1,2,2,1,1,AvaFX Customer Service,0,50:03.9,United Arab Emirates,165445,Affiliates,Arabic,PROFILE_STATE_FULL,79
14565775,4,4,2,2,17:17.3,57:08.6,1,227,10,0,4,2,0.5,1,AvaFX Customer Service,0,03:27.5,Mongolia,defaulttechnical,Default,Ext. Mongolia,PROFILE_STATE_FULL,58
15599377,1,1,1,1,12:30.1,12:30.1,1,0,0,0,6,4,0.666666667,1,AD Unassigned,0,08:01.2,Australia,avafx,Default,Australia,PROFILE_STATE_FULL,23
14607363,5,5,1,1,16:57.0,41:55.5,1,36,5,3,9,2,0.222222222,1,Arina Knysh,1,14:00.4,Armenia,32697,Affiliates,Russian,PROFILE_STATE_FULL,132
15719658,1,1,1,1,35:26.5,35:26.5,1,0,3,1,8,2,0.25,1,AvaFX Customer Service,0,02:11.6,Brazil,86776,SEO,Latam,PROFILE_STATE_FULL,58
15220687,7,4,2,1,37:33.1,43:01.9,0.571428571,76,28,3,3,2,0.666666667,1,Dana Pavlova,1,52:49.7,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,357
11898256,8,3,4,3,22:10.5,52:59.9,0.375,149,918,9,2,2,1,0,Dario Tache,1,50:41.3,Mexico,73463,Affiliates,Latam,PROFILE_STATE_FULL,475
14636741,3,2,1,1,50:19.5,54:51.9,0.666666667,28,90,3,16,2,0.125,1,Giuseppe Moscato,1,17:12.7,Italy,uac_equation_it,SEM,Italian,PROFILE_STATE_FULL,183
14983450,40,40,1,1,10:16.9,49:09.1,1,126,1,1,2,2,1,1,Jacob Hannah,1,47:01.1,United Arab Emirates,189277,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,2243
11442838,1,1,1,1,37:47.2,37:47.2,1,0,1292,1,3,2,0.666666667,1,AvaFX Customer Service,0,11:15.9,Bulgaria,avafx,Direct,English,PROFILE_STATE_FULL,822
986295,2,2,1,1,07:26.3,44:38.4,1,26,2419,2,4,2,0.5,1,Hank Kaboub,1,39:41.0,South Africa,AVAFX,Default,South Africa,PROFILE_STATE_FULL,135
15719234,1,1,1,1,21:01.8,21:01.8,1,0,16,1,9,8,0.888888889,1,David Slomczynski Sales,1,15:13.6,Canada,86776,SEO,Canada,PROFILE_STATE_FULL,0
15642658,1,1,1,1,37:33.5,37:33.5,1,0,0,0,5,2,0.4,0,AvaFX Customer Service,0,07:55.0,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,26
14945586,6,4,1,1,38:37.5,34:15.4,0.666666667,8,1,0,2,1,0.5,1,AvaFX Customer Service,0,11:21.9,Qatar,126409,Affiliates,Arabic,PROFILE_STATE_LIMITED,61
15690867,3,2,1,1,57:06.7,25:50.3,0.666666667,18,6,4,2,2,1,1,Alexander Avksentiev,1,04:06.0,Switzerland,191700,Affiliates,German,PROFILE_STATE_FULL,61
12221398,2,1,1,1,58:46.8,58:46.8,0.5,0,1033,3,7,2,0.285714286,1,Michel Cohen,1,00:14.7,"Congo, The Democratic Republic of the",86776b,SEO,French,PROFILE_STATE_FULL,24
14384481,1,1,1,1,15:00.3,15:00.3,1,0,315,0,0,0,0,1,AvaFX Customer Service,0,47:44.6,Ukraine,1502,Media Buying,Russian,PROFILE_STATE_LIMITED,0
14840801,5,5,3,3,24:34.7,28:23.1,1,156,19,7,2,2,1,1,Todor Georgiev Todorov,1,17:23.9,United Kingdom,equation_uk_search_nonbrand,SEM,United Kingdom,PROFILE_STATE_FULL,1267
14572438,42,33,2,2,42:30.7,55:37.6,0.785714286,182,0,0,8,2,0.25,1,AvaFX Customer Service,0,51:44.6,Mongolia,avafx,Default,Ext. Mongolia,PROFILE_STATE_FULL,3833
14576987,21,15,2,1,47:38.1,02:12.8,0.714285714,251,20,3,2,2,1,1,AvaFX Customer Service,0,01:56.2,South Africa,167855,Affiliates,South Africa,PROFILE_STATE_FULL,1060
15073136,7,3,1,1,33:41.0,17:14.7,0.428571429,6,1,0,2,2,1,1,AvaFX Customer Service,0,41:35.1,Poland,146903,Affiliates,Ext. Poland,PROFILE_STATE_FULL,56
15597081,1,1,1,1,07:30.8,07:30.8,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,46:41.9,United Kingdom,188233,Affiliates,United Kingdom,PROFILE_STATE_FULL,289
15742986,3,1,2,1,57:34.6,57:34.6,0.333333333,0,0,0,3,2,0.666666667,0,AvaFX Customer Service,0,31:00.1,South Africa,rf14281310,Refer a Friend,South Africa,PROFILE_STATE_FULL,1
15388049,6,5,2,2,07:52.7,34:01.9,0.833333333,56,4,0,3,2,0.666666667,1,AD Unassigned,0,21:59.5,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_FULL,552
15265754,1,1,1,1,26:13.4,26:13.4,1,0,0,0,3,0,0,1,AvaFX Customer Service,0,15:45.1,Australia,86776,SEO,Australia,PROFILE_STATE_LIMITED,0
14590204,1,1,1,1,46:29.3,46:29.3,1,0,0,1,0,0,0,1,Vincent Krupkin,1,17:19.0,Namibia,182490,Affiliates,English,PROFILE_STATE_LIMITED,0
14668749,1,1,1,1,47:20.1,47:20.1,1,0,1,0,2,2,1,1,AD Unassigned,0,06:01.5,Italy,178505,Affiliates,Italian,PROFILE_STATE_FULL,34
15574624,7,4,2,2,38:39.9,54:14.9,0.571428571,2,0,1,7,1,0.142857143,1,AvaFX Customer Service,0,34:24.1,Brazil,fusionpartners_google_br_search_brand,SEM,Latam,PROFILE_STATE_BLACKLIST,3
15530678,1,1,1,1,28:54.4,28:54.4,1,0,0,0,4,3,0.75,1,AvaFX Customer Service,0,40:11.2,Italy,equation_it_search_brand,SEM,Italian,PROFILE_STATE_FULL,26
14618951,1,1,1,1,13:45.4,13:45.4,1,0,0,2,2,2,1,1,AvaFX Customer Service,0,05:16.3,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_FULL,4
14967116,1,1,1,1,26:38.5,26:38.5,1,0,0,1,2,2,1,1,Andrew Lee,1,47:09.7,"Korea, Republic of",86776,SEO,English,PROFILE_STATE_ARCHIVED,46
14965017,6,1,1,1,20:27.2,20:27.2,0.166666667,0,10,5,2,2,1,0,AvaFX Customer Service,0,46:28.2,Ecuador,126295,Affiliates,Latam,PROFILE_STATE_FULL,107
14599875,1,1,1,1,04:15.2,04:15.2,1,0,0,2,2,2,1,1,David Slomczynski Sales,1,55:34.6,France,111876,Affiliates,French,PROFILE_STATE_FULL,25
15025626,3,1,2,1,35:03.4,35:03.4,0.333333333,0,4,1,13,9,0.692307692,1,Alev Nazli,1,21:20.0,Canada,fusionpartners_google_ca_search_brand1,SEM,Canada,PROFILE_STATE_FULL,162
14812707,1,1,1,1,07:55.8,07:55.8,1,0,2,0,3,2,0.666666667,0,AvaFX Customer Service,0,23:28.9,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,91
14841393,2,1,1,1,30:38.0,30:38.0,0.5,0,0,4,9,3,0.333333333,1,Murad Hazan,1,06:47.7,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_FULL,0
15072431,1,1,1,1,43:49.4,43:49.4,1,0,0,0,4,2,0.5,0,Vlad Lebeodkin,1,15:52.2,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,115
15137741,8,3,1,1,01:33.7,35:44.7,0.375,54,3,1,5,2,0.4,1,AvaFX Customer Service,0,41:37.0,Portugal,112101,Affiliates,Latam,PROFILE_STATE_FULL,177
15596604,1,1,1,1,58:14.6,58:14.6,1,0,0,0,4,2,0.5,1,AvaFX Customer Service,0,31:42.7,Mongolia,86776,SEO,Ext. Mongolia,PROFILE_STATE_FULL,51
15534658,2,1,2,1,16:00.0,16:00.0,0.5,0,40,3,11,8,0.727272727,0,Andrew Grant,1,14:12.6,Canada,20711a26,Affiliates,Canada,PROFILE_STATE_FULL,0
681203,2,2,1,1,31:51.6,14:27.6,1,2,2157,1,3,0,0,0,Luca Friedman,1,56:50.0,Italy,181445,Affiliates,Ext. Milano,PROFILE_STATE_FULL,69
14603483,4,1,2,1,32:57.5,32:57.5,0.25,0,240,1,3,2,0.666666667,1,AD Unassigned,0,20:59.5,South Africa,uac_fusion_za,SEM,South Africa,PROFILE_STATE_FULL,200
15670839,2,2,1,1,49:00.3,50:58.6,1,0,5,1,3,2,0.666666667,1,Daniel Krastev,1,45:58.2,Singapore,86776,SEO,English,PROFILE_STATE_FULL,1
14879237,2,2,1,1,30:45.0,06:50.3,1,39,3,1,4,2,0.5,1,Milan Thomas,1,13:41.2,United Kingdom,187639,Affiliates,United Kingdom,PROFILE_STATE_FULL,64
14392011,3,3,2,2,41:32.6,48:58.4,1,86,108,2,3,2,0.666666667,1,AD Unassigned,0,01:59.6,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_FULL,208
14886533,3,2,2,1,26:33.5,33:17.7,0.666666667,11,0,2,4,3,0.75,0,Ema Hadar,1,13:23.6,Serbia,177757,Affiliates,English,PROFILE_STATE_FULL,69
908784,1,1,1,1,09:37.0,09:37.0,1,0,4909,4,5,2,0.4,1,Arnold Eligado,1,35:37.0,Greece,AVAFX,Default,English,PROFILE_STATE_FULL,15
14618225,8,8,1,1,19:51.8,13:11.4,1,29,0,0,10,2,0.2,1,AvaFX Customer Service,0,40:32.2,Singapore,avafx,Default,English,PROFILE_STATE_FULL,445
14820909,16,16,1,1,56:02.3,17:50.2,1,22,0,1,2,2,1,1,AvaFX Customer Service,0,50:07.9,Singapore,30389,Media Buying,English,PROFILE_STATE_FULL,589
14807292,3,1,1,1,16:14.7,16:14.7,0.333333333,0,4,0,3,2,0.666666667,0,AD Unassigned,0,08:23.3,Croatia,177757,Affiliates,English,PROFILE_STATE_FULL,7
14629616,4,1,3,1,39:10.0,39:10.0,0.25,0,7,1,5,2,0.4,0,AvaFX Customer Service,0,41:56.6,United Kingdom,140148,Affiliates,United Kingdom,PROFILE_STATE_FULL,3
14666666,64,14,20,2,09:07.8,56:08.6,0.21875,12,0,0,6,2,0.333333333,1,Moise Elie Cohen,1,05:07.0,Brazil,173957,Affiliates,Latam,PROFILE_STATE_BLACKLIST,118
14657804,5,3,1,1,28:55.2,42:51.1,0.6,38,99,3,3,2,0.666666667,1,David Slomczynski Sales,1,28:01.3,New Caledonia,avafx,Default,English,PROFILE_STATE_FULL,100
15230505,9,1,2,1,11:42.7,11:42.7,0.111111111,0,40,4,9,2,0.222222222,1,Anton Yordanov,1,51:39.6,Ecuador,65525,Media Buying,Latam,PROFILE_STATE_FULL,0
15503666,3,1,1,1,28:16.3,28:16.3,0.333333333,0,11,2,2,2,1,1,Emil Krastev,1,52:14.9,Zimbabwe,66546,Media Buying,English,PROFILE_STATE_FULL,42
14879117,1,1,1,1,07:50.1,07:50.1,1,0,11,0,2,2,1,1,AvaFX Customer Service,0,29:15.3,Mongolia,187337,Affiliates,Ext. Mongolia,PROFILE_STATE_FULL,146
15527753,3,3,1,1,35:34.1,51:41.2,1,20,0,0,9,2,0.222222222,1,AvaFX Customer Service,0,20:17.8,Thailand,avafx,Default,Ext. SEA,PROFILE_STATE_FULL,180
14878528,1,1,1,1,48:53.4,48:53.4,1,0,0,1,2,2,1,1,Ema Hadar,1,36:16.9,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,9
14634784,1,1,1,1,51:44.3,51:44.3,1,0,8,0,5,2,0.4,1,Michel Cohen,1,26:53.1,France,75413,Affiliates,French,PROFILE_STATE_FULL,3
14341944,1,1,1,1,05:16.8,05:16.8,1,0,112,1,2,2,1,1,Anton Simeonov Todorov,1,52:05.5,Mongolia,167253,Affiliates,Ext. Mongolia,PROFILE_STATE_FULL,29
14113273,3,2,3,2,40:07.5,39:46.7,0.666666667,253,218,4,4,2,0.5,1,Dana Pavlova,1,01:24.4,Nigeria,avafx,Default,English,PROFILE_STATE_FULL,2585
14368464,1,1,1,1,34:40.6,34:40.6,1,0,89,0,5,2,0.4,1,Ron Harari,1,25:27.4,Kenya,avafx,Default,English,PROFILE_STATE_FULL,435
14916050,1,1,1,1,22:28.9,22:28.9,1,0,3,0,2,2,1,1,AD Unassigned,0,25:49.4,Italy,187610,Affiliates,Italian,PROFILE_STATE_FULL,6
15748947,1,1,1,1,19:45.8,19:45.8,1,0,1,1,2,2,1,1,Vittorio Astrologo,1,44:41.2,Italy,86776,SEO,Italian,PROFILE_STATE_FULL,11
534222,1,1,1,1,15:13.4,15:13.4,1,0,2231,6,3,2,0.666666667,1,Hazem Habeballah,1,48:24.0,United Arab Emirates,56590,Affiliates,Arabic,PROFILE_STATE_FULL,212
14211702,16,5,1,1,37:50.5,36:44.1,0.3125,292,147,8,9,2,0.222222222,1,Vincent Krupkin,1,23:06.5,Cyprus,avafx,Default,English,PROFILE_STATE_FULL,206
14595523,28,20,5,4,46:12.0,42:12.2,0.714285714,271,0,0,4,3,0.75,1,AvaFX Customer Service,0,27:38.2,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,1105
15623332,1,1,1,1,26:46.9,26:46.9,1,0,14,0,2,2,1,1,AD Unassigned,0,00:11.3,South Africa,fusionpartners_google_za_search_brand,SEM,South Africa,PROFILE_STATE_FULL,70
12793276,6,2,1,1,17:47.7,14:15.2,0.333333333,38,892,7,4,2,0.5,1,AvaFX Customer Service,0,02:58.1,Slovenia,151847,Affiliates,English,PROFILE_STATE_FULL,1547
15664129,3,2,1,1,16:59.9,53:06.2,0.666666667,17,8,0,16,10,0.625,1,Motti Nevifor,1,50:16.6,Israel,avafx,Default,Ext. Atrade,PROFILE_STATE_FULL,56
14681313,11,8,4,3,47:03.8,53:41.0,0.727272727,196,0,9,2,2,1,1,Alexander Avksentiev,1,09:14.1,Colombia,86776,SEO,Latam,PROFILE_STATE_FULL,481
14114291,4,3,2,2,22:21.7,07:39.8,0.75,52,236,0,4,3,0.75,1,AvaFX Customer Service,0,19:01.4,Iraq,112777,Affiliates,Arabic,PROFILE_STATE_FULL,183
15086275,1,1,1,1,46:05.9,46:05.9,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,39:37.1,Germany,189964,Affiliates,German,PROFILE_STATE_FULL,186
15159444,1,1,1,1,18:17.1,18:17.1,1,0,37,1,2,2,1,1,Borislav Valeriev Hristov,1,52:31.9,United Kingdom,25721,Affiliates,United Kingdom,PROFILE_STATE_FULL,3
15110265,1,1,1,1,42:03.7,42:03.7,1,0,1,0,5,2,0.4,1,AvaFX Customer Service,0,18:34.8,Cyprus,fusionpartners_google_cy_search_nonbrand,SEM,English,PROFILE_STATE_FULL,61
15729637,1,1,1,1,21:26.2,21:26.2,1,0,0,0,11,11,1,1,Motti Nevifor,1,12:54.5,Israel,uac_android_reg_il1,SEM,Ext. Atrade,PROFILE_STATE_FULL,5
15733164,1,1,1,1,06:46.6,06:46.6,1,0,0,3,2,2,1,1,Basheer Shashin,1,05:14.1,United Arab Emirates,avafx,Default,Arabic,PROFILE_STATE_FULL,57
15762906,1,1,1,1,48:23.3,48:23.3,1,0,1,0,3,2,0.666666667,1,Kamil Kawa new,1,22:29.8,United Kingdom,173957,Affiliates,United Kingdom,PROFILE_STATE_FULL,4
15598755,10,1,2,1,01:11.9,01:11.9,0.1,0,52,1,1,1,1,1,Dana Pavlova,1,22:06.8,South Africa,avafx,Default,South Africa,PROFILE_STATE_LIMITED,0
